Country,Crop,Average_annual_rainfall(mm),Pesticides_used(tonnes),Average_temperature(degree C),Crop_yield(hg/ha)
South Africa,Soybeans,495.0,16582.0,21.06,14483
South Africa,Soybeans,495.0,16582.0,15.56,14483
South Africa,Soybeans,495.0,16582.0,18.86,14483
South Africa,Soybeans,495.0,16582.0,15.56,14483
South Africa,Sweet potatoes,495.0,16582.0,21.06,36715
South Africa,Sweet potatoes,495.0,16582.0,15.56,36715
South Africa,Sweet potatoes,495.0,16582.0,18.86,36715
South Africa,Sweet potatoes,495.0,16582.0,15.56,36715
South Africa,Wheat,495.0,16582.0,21.06,14916
South Africa,Wheat,495.0,16582.0,15.56,14916
South Africa,Wheat,495.0,16582.0,18.86,14916
South Africa,Wheat,495.0,16582.0,15.56,14916
South Africa,Maize,495.0,16582.0,21.53,7853
South Africa,Maize,495.0,16582.0,16.48,7853
South Africa,Maize,495.0,16582.0,19.95,7853
South Africa,Maize,495.0,16582.0,16.48,7853
South Africa,Potatoes,495.0,16582.0,21.53,178455
South Africa,Potatoes,495.0,16582.0,16.48,178455
South Africa,Potatoes,495.0,16582.0,19.95,178455
South Africa,Potatoes,495.0,16582.0,16.48,178455
South Africa,"Rice, paddy",495.0,16582.0,21.53,21503
South Africa,"Rice, paddy",495.0,16582.0,16.48,21503
South Africa,"Rice, paddy",495.0,16582.0,19.95,21503
South Africa,"Rice, paddy",495.0,16582.0,16.48,21503
South Africa,Sorghum,495.0,16582.0,21.53,6178
South Africa,Sorghum,495.0,16582.0,16.48,6178
South Africa,Sorghum,495.0,16582.0,19.95,6178
South Africa,Sorghum,495.0,16582.0,16.48,6178
South Africa,Soybeans,495.0,16582.0,21.53,7578
South Africa,Soybeans,495.0,16582.0,16.48,7578
South Africa,Soybeans,495.0,16582.0,19.95,7578
South Africa,Soybeans,495.0,16582.0,16.48,7578
South Africa,Sweet potatoes,495.0,16582.0,21.53,36324
South Africa,Sweet potatoes,495.0,16582.0,16.48,36324
South Africa,Sweet potatoes,495.0,16582.0,19.95,36324
South Africa,Sweet potatoes,495.0,16582.0,16.48,36324
South Africa,Wheat,495.0,16582.0,21.53,17653
South Africa,Wheat,495.0,16582.0,16.48,17653
South Africa,Wheat,495.0,16582.0,19.95,17653
South Africa,Wheat,495.0,16582.0,16.48,17653
South Africa,Maize,495.0,16582.0,21.32,22840
South Africa,Maize,495.0,16582.0,16.01,22840
South Africa,Maize,495.0,16582.0,19.32,22840
South Africa,Maize,495.0,16582.0,16.01,22840
South Africa,Potatoes,495.0,16582.0,21.32,228678
South Africa,Potatoes,495.0,16582.0,16.01,228678
South Africa,Potatoes,495.0,16582.0,19.32,228678
South Africa,Potatoes,495.0,16582.0,16.01,228678
South Africa,"Rice, paddy",495.0,16582.0,21.32,21710
South Africa,"Rice, paddy",495.0,16582.0,16.01,21710
South Africa,"Rice, paddy",495.0,16582.0,19.32,21710
South Africa,"Rice, paddy",495.0,16582.0,16.01,21710
South Africa,Sorghum,495.0,16582.0,21.32,21564
South Africa,Sorghum,495.0,16582.0,16.01,21564
South Africa,Sorghum,495.0,16582.0,19.32,21564
South Africa,Sorghum,495.0,16582.0,16.01,21564
South Africa,Soybeans,495.0,16582.0,21.32,14913
South Africa,Soybeans,495.0,16582.0,16.01,14913
South Africa,Soybeans,495.0,16582.0,19.32,14913
South Africa,Soybeans,495.0,16582.0,16.01,14913
South Africa,Sweet potatoes,495.0,16582.0,21.32,37333
South Africa,Sweet potatoes,495.0,16582.0,16.01,37333
South Africa,Sweet potatoes,495.0,16582.0,19.32,37333
South Africa,Sweet potatoes,495.0,16582.0,16.01,37333
South Africa,Wheat,495.0,16582.0,21.32,18454
South Africa,Wheat,495.0,16582.0,16.01,18454
South Africa,Wheat,495.0,16582.0,19.32,18454
South Africa,Wheat,495.0,16582.0,16.01,18454
South Africa,Maize,495.0,16582.0,20.65,28481
South Africa,Maize,495.0,16582.0,15.1,28481
South Africa,Maize,495.0,16582.0,18.48,28481
South Africa,Maize,495.0,16582.0,15.1,28481
South Africa,Potatoes,495.0,16582.0,20.65,232625
South Africa,Potatoes,495.0,16582.0,15.1,232625
South Africa,Potatoes,495.0,16582.0,18.48,232625
South Africa,Potatoes,495.0,16582.0,15.1,232625
South Africa,"Rice, paddy",495.0,16582.0,20.65,21917
South Africa,"Rice, paddy",495.0,16582.0,15.1,21917
South Africa,"Rice, paddy",495.0,16582.0,18.48,21917
South Africa,"Rice, paddy",495.0,16582.0,15.1,21917
South Africa,Sorghum,495.0,16582.0,20.65,22916
South Africa,Sorghum,495.0,16582.0,15.1,22916
South Africa,Sorghum,495.0,16582.0,18.48,22916
South Africa,Sorghum,495.0,16582.0,15.1,22916
South Africa,Soybeans,495.0,16582.0,20.65,11473
South Africa,Soybeans,495.0,16582.0,15.1,11473
South Africa,Soybeans,495.0,16582.0,18.48,11473
South Africa,Soybeans,495.0,16582.0,15.1,11473
South Africa,Sweet potatoes,495.0,16582.0,20.65,36093
South Africa,Sweet potatoes,495.0,16582.0,15.1,36093
South Africa,Sweet potatoes,495.0,16582.0,18.48,36093
South Africa,Sweet potatoes,495.0,16582.0,15.1,36093
South Africa,Wheat,495.0,16582.0,20.65,17561
South Africa,Wheat,495.0,16582.0,15.1,17561
South Africa,Wheat,495.0,16582.0,18.48,17561
South Africa,Wheat,495.0,16582.0,15.1,17561
South Africa,Maize,495.0,18025.0,20.73,13800
South Africa,Maize,495.0,18025.0,15.77,13800
South Africa,Maize,495.0,18025.0,19.23,13800
South Africa,Maize,495.0,18025.0,15.77,13800
South Africa,Potatoes,495.0,18025.0,20.73,257634
South Africa,Potatoes,495.0,18025.0,15.77,257634
South Africa,Potatoes,495.0,18025.0,19.23,257634
South Africa,Potatoes,495.0,18025.0,15.77,257634
South Africa,"Rice, paddy",495.0,18025.0,20.73,22124
South Africa,"Rice, paddy",495.0,18025.0,15.77,22124
South Africa,"Rice, paddy",495.0,18025.0,19.23,22124
South Africa,"Rice, paddy",495.0,18025.0,15.77,22124
South Africa,Sorghum,495.0,18025.0,20.73,20319
South Africa,Sorghum,495.0,18025.0,15.77,20319
South Africa,Sorghum,495.0,18025.0,19.23,20319
South Africa,Sorghum,495.0,18025.0,15.77,20319
South Africa,Soybeans,495.0,18025.0,20.73,8954
South Africa,Soybeans,495.0,18025.0,15.77,8954
South Africa,Soybeans,495.0,18025.0,19.23,8954
South Africa,Soybeans,495.0,18025.0,15.77,8954
South Africa,Sweet potatoes,495.0,18025.0,20.73,36048
South Africa,Sweet potatoes,495.0,18025.0,15.77,36048
South Africa,Sweet potatoes,495.0,18025.0,19.23,36048
South Africa,Sweet potatoes,495.0,18025.0,15.77,36048
South Africa,Wheat,495.0,18025.0,20.73,14507
South Africa,Wheat,495.0,18025.0,15.77,14507
South Africa,Wheat,495.0,18025.0,19.23,14507
South Africa,Wheat,495.0,18025.0,15.77,14507
South Africa,Maize,495.0,19508.0,20.49,27043
South Africa,Maize,495.0,19508.0,15.23,27043
South Africa,Maize,495.0,19508.0,18.49,27043
South Africa,Maize,495.0,19508.0,15.23,27043
South Africa,Potatoes,495.0,19508.0,20.49,261054
South Africa,Potatoes,495.0,19508.0,15.23,261054
South Africa,Potatoes,495.0,19508.0,18.49,261054
South Africa,Potatoes,495.0,19508.0,15.23,261054
South Africa,"Rice, paddy",495.0,19508.0,20.49,22331
South Africa,"Rice, paddy",495.0,19508.0,15.23,22331
South Africa,"Rice, paddy",495.0,19508.0,18.49,22331
South Africa,"Rice, paddy",495.0,19508.0,15.23,22331
South Africa,Sorghum,495.0,19508.0,20.49,30774
South Africa,Sorghum,495.0,19508.0,15.23,30774
South Africa,Sorghum,495.0,19508.0,18.49,30774
South Africa,Sorghum,495.0,19508.0,15.23,30774
South Africa,Soybeans,495.0,19508.0,20.49,11765
South Africa,Soybeans,495.0,19508.0,15.23,11765
South Africa,Soybeans,495.0,19508.0,18.49,11765
South Africa,Soybeans,495.0,19508.0,15.23,11765
South Africa,Sweet potatoes,495.0,19508.0,20.49,32037
South Africa,Sweet potatoes,495.0,19508.0,15.23,32037
South Africa,Sweet potatoes,495.0,19508.0,18.49,32037
South Africa,Sweet potatoes,495.0,19508.0,15.23,32037
South Africa,Wheat,495.0,19508.0,20.49,20961
South Africa,Wheat,495.0,19508.0,15.23,20961
South Africa,Wheat,495.0,19508.0,18.49,20961
South Africa,Wheat,495.0,19508.0,15.23,20961
South Africa,Maize,495.0,21596.0,20.57,25195
South Africa,Maize,495.0,21596.0,15.38,25195
South Africa,Maize,495.0,21596.0,18.64,25195
South Africa,Maize,495.0,21596.0,15.38,25195
South Africa,Potatoes,495.0,21596.0,20.57,282462
South Africa,Potatoes,495.0,21596.0,15.38,282462
South Africa,Potatoes,495.0,21596.0,18.64,282462
South Africa,Potatoes,495.0,21596.0,15.38,282462
South Africa,"Rice, paddy",495.0,21596.0,20.57,22537
South Africa,"Rice, paddy",495.0,21596.0,15.38,22537
South Africa,"Rice, paddy",495.0,21596.0,18.64,22537
South Africa,"Rice, paddy",495.0,21596.0,15.38,22537
South Africa,Sorghum,495.0,21596.0,20.57,26917
South Africa,Sorghum,495.0,21596.0,15.38,26917
South Africa,Sorghum,495.0,21596.0,18.64,26917
South Africa,Sorghum,495.0,21596.0,15.38,26917
South Africa,Soybeans,495.0,21596.0,20.57,13803
South Africa,Soybeans,495.0,21596.0,15.38,13803
South Africa,Soybeans,495.0,21596.0,18.64,13803
South Africa,Soybeans,495.0,21596.0,15.38,13803
South Africa,Sweet potatoes,495.0,21596.0,20.57,38431
South Africa,Sweet potatoes,495.0,21596.0,15.38,38431
South Africa,Sweet potatoes,495.0,21596.0,18.64,38431
South Africa,Sweet potatoes,495.0,21596.0,15.38,38431
South Africa,Wheat,495.0,21596.0,20.57,17575
South Africa,Wheat,495.0,21596.0,15.38,17575
South Africa,Wheat,495.0,21596.0,18.64,17575
South Africa,Wheat,495.0,21596.0,15.38,17575
South Africa,Maize,495.0,24304.0,21.22,21611
South Africa,Maize,495.0,24304.0,16.11,21611
South Africa,Maize,495.0,24304.0,19.42,21611
South Africa,Maize,495.0,24304.0,16.11,21611
South Africa,Potatoes,495.0,24304.0,21.22,307667
South Africa,Potatoes,495.0,24304.0,16.11,307667
South Africa,Potatoes,495.0,24304.0,19.42,307667
South Africa,Potatoes,495.0,24304.0,16.11,307667
South Africa,"Rice, paddy",495.0,24304.0,21.22,22744
South Africa,"Rice, paddy",495.0,24304.0,16.11,22744
South Africa,"Rice, paddy",495.0,24304.0,19.42,22744
South Africa,"Rice, paddy",495.0,24304.0,16.11,22744
South Africa,Sorghum,495.0,24304.0,21.22,27306
South Africa,Sorghum,495.0,24304.0,16.11,27306
South Africa,Sorghum,495.0,24304.0,19.42,27306
South Africa,Sorghum,495.0,24304.0,16.11,27306
South Africa,Soybeans,495.0,24304.0,21.22,17200
South Africa,Soybeans,495.0,24304.0,16.11,17200
South Africa,Soybeans,495.0,24304.0,19.42,17200
South Africa,Soybeans,495.0,24304.0,16.11,17200
South Africa,Sweet potatoes,495.0,24304.0,21.22,35722
South Africa,Sweet potatoes,495.0,24304.0,16.11,35722
South Africa,Sweet potatoes,495.0,24304.0,19.42,35722
South Africa,Sweet potatoes,495.0,24304.0,16.11,35722
South Africa,Wheat,495.0,24304.0,21.22,25295
South Africa,Wheat,495.0,24304.0,16.11,25295
South Africa,Wheat,495.0,24304.0,19.42,25295
South Africa,Wheat,495.0,24304.0,16.11,25295
South Africa,Maize,495.0,26098.8,21.64,22274
South Africa,Maize,495.0,26098.8,16.09,22274
South Africa,Maize,495.0,26098.8,19.27,22274
South Africa,Maize,495.0,26098.8,16.09,22274
South Africa,Potatoes,495.0,26098.8,21.64,315545
South Africa,Potatoes,495.0,26098.8,16.09,315545
South Africa,Potatoes,495.0,26098.8,19.27,315545
South Africa,Potatoes,495.0,26098.8,16.09,315545
South Africa,"Rice, paddy",495.0,26098.8,21.64,22949
South Africa,"Rice, paddy",495.0,26098.8,16.09,22949
South Africa,"Rice, paddy",495.0,26098.8,19.27,22949
South Africa,"Rice, paddy",495.0,26098.8,16.09,22949
South Africa,Sorghum,495.0,26098.8,21.64,22602
South Africa,Sorghum,495.0,26098.8,16.09,22602
South Africa,Sorghum,495.0,26098.8,19.27,22602
South Africa,Sorghum,495.0,26098.8,16.09,22602
South Africa,Soybeans,495.0,26098.8,21.64,15249
South Africa,Soybeans,495.0,26098.8,16.09,15249
South Africa,Soybeans,495.0,26098.8,19.27,15249
South Africa,Soybeans,495.0,26098.8,16.09,15249
South Africa,Sweet potatoes,495.0,26098.8,21.64,35182
South Africa,Sweet potatoes,495.0,26098.8,16.09,35182
South Africa,Sweet potatoes,495.0,26098.8,19.27,35182
South Africa,Sweet potatoes,495.0,26098.8,16.09,35182
South Africa,Wheat,495.0,26098.8,21.64,24137
South Africa,Wheat,495.0,26098.8,16.09,24137
South Africa,Wheat,495.0,26098.8,19.27,24137
South Africa,Wheat,495.0,26098.8,16.09,24137
South Africa,Maize,495.0,26857.0,20.74,28492
South Africa,Maize,495.0,26857.0,15.13,28492
South Africa,Maize,495.0,26857.0,18.26,28492
South Africa,Maize,495.0,26857.0,15.13,28492
South Africa,Potatoes,495.0,26857.0,20.74,316536
South Africa,Potatoes,495.0,26857.0,15.13,316536
South Africa,Potatoes,495.0,26857.0,18.26,316536
South Africa,Potatoes,495.0,26857.0,15.13,316536
South Africa,"Rice, paddy",495.0,26857.0,20.74,22962
South Africa,"Rice, paddy",495.0,26857.0,15.13,22962
South Africa,"Rice, paddy",495.0,26857.0,18.26,22962
South Africa,"Rice, paddy",495.0,26857.0,15.13,22962
South Africa,Sorghum,495.0,26857.0,20.74,33246
South Africa,Sorghum,495.0,26857.0,15.13,33246
South Africa,Sorghum,495.0,26857.0,18.26,33246
South Africa,Sorghum,495.0,26857.0,15.13,33246
South Africa,Soybeans,495.0,26857.0,20.74,16412
South Africa,Soybeans,495.0,26857.0,15.13,16412
South Africa,Soybeans,495.0,26857.0,18.26,16412
South Africa,Soybeans,495.0,26857.0,15.13,16412
South Africa,Sweet potatoes,495.0,26857.0,20.74,35174
South Africa,Sweet potatoes,495.0,26857.0,15.13,35174
South Africa,Sweet potatoes,495.0,26857.0,18.26,35174
South Africa,Sweet potatoes,495.0,26857.0,15.13,35174
South Africa,Wheat,495.0,26857.0,20.74,25997
South Africa,Wheat,495.0,26857.0,15.13,25997
South Africa,Wheat,495.0,26857.0,18.26,25997
South Africa,Wheat,495.0,26857.0,15.13,25997
South Africa,Maize,495.0,26857.0,21.25,24371
South Africa,Maize,495.0,26857.0,15.68,24371
South Africa,Maize,495.0,26857.0,18.92,24371
South Africa,Maize,495.0,26857.0,15.68,24371
South Africa,Potatoes,495.0,26857.0,21.25,311961
South Africa,Potatoes,495.0,26857.0,15.68,311961
South Africa,Potatoes,495.0,26857.0,18.92,311961
South Africa,Potatoes,495.0,26857.0,15.68,311961
South Africa,"Rice, paddy",495.0,26857.0,21.25,22857
South Africa,"Rice, paddy",495.0,26857.0,15.68,22857
South Africa,"Rice, paddy",495.0,26857.0,18.92,22857
South Africa,"Rice, paddy",495.0,26857.0,15.68,22857
South Africa,Sorghum,495.0,26857.0,21.25,23429
South Africa,Sorghum,495.0,26857.0,15.68,23429
South Africa,Sorghum,495.0,26857.0,18.92,23429
South Africa,Sorghum,495.0,26857.0,15.68,23429
South Africa,Soybeans,495.0,26857.0,21.25,16862
South Africa,Soybeans,495.0,26857.0,15.68,16862
South Africa,Soybeans,495.0,26857.0,18.92,16862
South Africa,Soybeans,495.0,26857.0,15.68,16862
South Africa,Sweet potatoes,495.0,26857.0,21.25,34804
South Africa,Sweet potatoes,495.0,26857.0,15.68,34804
South Africa,Sweet potatoes,495.0,26857.0,18.92,34804
South Africa,Sweet potatoes,495.0,26857.0,15.68,34804
South Africa,Wheat,495.0,26857.0,21.25,25708
South Africa,Wheat,495.0,26857.0,15.68,25708
South Africa,Wheat,495.0,26857.0,18.92,25708
South Africa,Wheat,495.0,26857.0,15.68,25708
South Africa,Maize,495.0,26857.0,21.07,28516
South Africa,Maize,495.0,26857.0,15.88,28516
South Africa,Maize,495.0,26857.0,19.28,28516
South Africa,Maize,495.0,26857.0,15.88,28516
South Africa,Potatoes,495.0,26857.0,21.07,324147
South Africa,Potatoes,495.0,26857.0,15.88,324147
South Africa,Potatoes,495.0,26857.0,19.28,324147
South Africa,Potatoes,495.0,26857.0,15.88,324147
South Africa,"Rice, paddy",495.0,26857.0,21.07,23517
South Africa,"Rice, paddy",495.0,26857.0,15.88,23517
South Africa,"Rice, paddy",495.0,26857.0,19.28,23517
South Africa,"Rice, paddy",495.0,26857.0,15.88,23517
South Africa,Sorghum,495.0,26857.0,21.07,34286
South Africa,Sorghum,495.0,26857.0,15.88,34286
South Africa,Sorghum,495.0,26857.0,19.28,34286
South Africa,Sorghum,495.0,26857.0,15.88,34286
South Africa,Soybeans,495.0,26857.0,21.07,17962
South Africa,Soybeans,495.0,26857.0,15.88,17962
South Africa,Soybeans,495.0,26857.0,19.28,17962
South Africa,Soybeans,495.0,26857.0,15.88,17962
South Africa,Sweet potatoes,495.0,26857.0,21.07,34918
South Africa,Sweet potatoes,495.0,26857.0,15.88,34918
South Africa,Sweet potatoes,495.0,26857.0,19.28,34918
South Africa,Sweet potatoes,495.0,26857.0,15.88,34918
South Africa,Wheat,495.0,26857.0,21.07,25906
South Africa,Wheat,495.0,26857.0,15.88,25906
South Africa,Wheat,495.0,26857.0,19.28,25906
South Africa,Wheat,495.0,26857.0,15.88,25906
South Africa,Maize,495.0,26857.0,21.11,30305
South Africa,Maize,495.0,26857.0,15.49,30305
South Africa,Maize,495.0,26857.0,18.75,30305
South Africa,Maize,495.0,26857.0,15.49,30305
South Africa,Potatoes,495.0,26857.0,21.11,346081
South Africa,Potatoes,495.0,26857.0,15.49,346081
South Africa,Potatoes,495.0,26857.0,18.75,346081
South Africa,Potatoes,495.0,26857.0,15.49,346081
South Africa,"Rice, paddy",495.0,26857.0,21.11,24139
South Africa,"Rice, paddy",495.0,26857.0,15.49,24139
South Africa,"Rice, paddy",495.0,26857.0,18.75,24139
South Africa,"Rice, paddy",495.0,26857.0,15.49,24139
South Africa,Sorghum,495.0,26857.0,21.11,28692
South Africa,Sorghum,495.0,26857.0,15.49,28692
South Africa,Sorghum,495.0,26857.0,18.75,28692
South Africa,Sorghum,495.0,26857.0,15.49,28692
South Africa,Soybeans,495.0,26857.0,21.11,16296
South Africa,Soybeans,495.0,26857.0,15.49,16296
South Africa,Soybeans,495.0,26857.0,18.75,16296
South Africa,Soybeans,495.0,26857.0,15.49,16296
South Africa,Sweet potatoes,495.0,26857.0,21.11,34248
South Africa,Sweet potatoes,495.0,26857.0,15.49,34248
South Africa,Sweet potatoes,495.0,26857.0,18.75,34248
South Africa,Sweet potatoes,495.0,26857.0,15.49,34248
South Africa,Wheat,495.0,26857.0,21.11,20325
South Africa,Wheat,495.0,26857.0,15.49,20325
South Africa,Wheat,495.0,26857.0,18.75,20325
South Africa,Wheat,495.0,26857.0,15.49,20325
South Africa,Maize,495.0,26857.0,21.14,36351
South Africa,Maize,495.0,26857.0,16.29,36351
South Africa,Maize,495.0,26857.0,19.74,36351
South Africa,Maize,495.0,26857.0,16.29,36351
South Africa,Potatoes,495.0,26857.0,21.14,333534
South Africa,Potatoes,495.0,26857.0,16.29,333534
South Africa,Potatoes,495.0,26857.0,19.74,333534
South Africa,Potatoes,495.0,26857.0,16.29,333534
South Africa,"Rice, paddy",495.0,26857.0,21.14,24452
South Africa,"Rice, paddy",495.0,26857.0,16.29,24452
South Africa,"Rice, paddy",495.0,26857.0,19.74,24452
South Africa,"Rice, paddy",495.0,26857.0,16.29,24452
South Africa,Sorghum,495.0,26857.0,21.14,30058
South Africa,Sorghum,495.0,26857.0,16.29,30058
South Africa,Sorghum,495.0,26857.0,19.74,30058
South Africa,Sorghum,495.0,26857.0,16.29,30058
South Africa,Soybeans,495.0,26857.0,21.14,18167
South Africa,Soybeans,495.0,26857.0,16.29,18167
South Africa,Soybeans,495.0,26857.0,19.74,18167
South Africa,Soybeans,495.0,26857.0,16.29,18167
South Africa,Sweet potatoes,495.0,26857.0,21.14,33690
South Africa,Sweet potatoes,495.0,26857.0,16.29,33690
South Africa,Sweet potatoes,495.0,26857.0,19.74,33690
South Africa,Sweet potatoes,495.0,26857.0,16.29,33690
South Africa,Wheat,495.0,26857.0,21.14,23665
South Africa,Wheat,495.0,26857.0,16.29,23665
South Africa,Wheat,495.0,26857.0,19.74,23665
South Africa,Wheat,495.0,26857.0,16.29,23665
South Africa,Maize,495.0,26857.0,20.86,34122
South Africa,Maize,495.0,26857.0,15.26,34122
South Africa,Maize,495.0,26857.0,18.42,34122
South Africa,Maize,495.0,26857.0,15.26,34122
South Africa,Potatoes,495.0,26857.0,20.86,331650
South Africa,Potatoes,495.0,26857.0,15.26,331650
South Africa,Potatoes,495.0,26857.0,18.42,331650
South Africa,Potatoes,495.0,26857.0,15.26,331650
South Africa,"Rice, paddy",495.0,26857.0,20.86,24755
South Africa,"Rice, paddy",495.0,26857.0,15.26,24755
South Africa,"Rice, paddy",495.0,26857.0,18.42,24755
South Africa,"Rice, paddy",495.0,26857.0,15.26,24755
South Africa,Sorghum,495.0,26857.0,20.86,25841
South Africa,Sorghum,495.0,26857.0,15.26,25841
South Africa,Sorghum,495.0,26857.0,18.42,25841
South Africa,Sorghum,495.0,26857.0,15.26,25841
South Africa,Soybeans,495.0,26857.0,20.86,17625
South Africa,Soybeans,495.0,26857.0,15.26,17625
South Africa,Soybeans,495.0,26857.0,18.42,17625
South Africa,Soybeans,495.0,26857.0,15.26,17625
South Africa,Sweet potatoes,495.0,26857.0,20.86,31329
South Africa,Sweet potatoes,495.0,26857.0,15.26,31329
South Africa,Sweet potatoes,495.0,26857.0,18.42,31329
South Africa,Sweet potatoes,495.0,26857.0,15.26,31329
South Africa,Wheat,495.0,26857.0,20.86,27516
South Africa,Wheat,495.0,26857.0,15.26,27516
South Africa,Wheat,495.0,26857.0,18.42,27516
South Africa,Wheat,495.0,26857.0,15.26,27516
South Africa,Maize,495.0,26857.0,21.07,27921
South Africa,Maize,495.0,26857.0,15.9,27921
South Africa,Maize,495.0,26857.0,18.98,27921
South Africa,Maize,495.0,26857.0,15.9,27921
South Africa,Potatoes,495.0,26857.0,21.07,330590
South Africa,Potatoes,495.0,26857.0,15.9,330590
South Africa,Potatoes,495.0,26857.0,18.98,330590
South Africa,Potatoes,495.0,26857.0,15.9,330590
South Africa,"Rice, paddy",495.0,26857.0,21.07,25048
South Africa,"Rice, paddy",495.0,26857.0,15.9,25048
South Africa,"Rice, paddy",495.0,26857.0,18.98,25048
South Africa,"Rice, paddy",495.0,26857.0,15.9,25048
South Africa,Sorghum,495.0,26857.0,21.07,25507
South Africa,Sorghum,495.0,26857.0,15.9,25507
South Africa,Sorghum,495.0,26857.0,18.98,25507
South Africa,Sorghum,495.0,26857.0,15.9,25507
South Africa,Soybeans,495.0,26857.0,21.07,11202
South Africa,Soybeans,495.0,26857.0,15.9,11202
South Africa,Soybeans,495.0,26857.0,18.98,11202
South Africa,Soybeans,495.0,26857.0,15.9,11202
South Africa,Sweet potatoes,495.0,26857.0,21.07,32644
South Africa,Sweet potatoes,495.0,26857.0,15.9,32644
South Africa,Sweet potatoes,495.0,26857.0,18.98,32644
South Africa,Sweet potatoes,495.0,26857.0,15.9,32644
South Africa,Wheat,495.0,26857.0,21.07,30142
South Africa,Wheat,495.0,26857.0,15.9,30142
South Africa,Wheat,495.0,26857.0,18.98,30142
South Africa,Wheat,495.0,26857.0,15.9,30142
South Africa,Maize,495.0,26857.0,20.89,45373
South Africa,Maize,495.0,26857.0,15.75,45373
South Africa,Maize,495.0,26857.0,18.91,45373
South Africa,Maize,495.0,26857.0,15.75,45373
South Africa,Potatoes,495.0,26857.0,20.89,340000
South Africa,Potatoes,495.0,26857.0,15.75,340000
South Africa,Potatoes,495.0,26857.0,18.91,340000
South Africa,Potatoes,495.0,26857.0,15.75,340000
South Africa,"Rice, paddy",495.0,26857.0,20.89,25334
South Africa,"Rice, paddy",495.0,26857.0,15.75,25334
South Africa,"Rice, paddy",495.0,26857.0,18.91,25334
South Africa,"Rice, paddy",495.0,26857.0,15.75,25334
South Africa,Sorghum,495.0,26857.0,20.89,29378
South Africa,Sorghum,495.0,26857.0,15.75,29378
South Africa,Sorghum,495.0,26857.0,18.91,29378
South Africa,Sorghum,495.0,26857.0,15.75,29378
South Africa,Soybeans,495.0,26857.0,20.89,17050
South Africa,Soybeans,495.0,26857.0,15.75,17050
South Africa,Soybeans,495.0,26857.0,18.91,17050
South Africa,Soybeans,495.0,26857.0,15.75,17050
South Africa,Sweet potatoes,495.0,26857.0,20.89,31960
South Africa,Sweet potatoes,495.0,26857.0,15.75,31960
South Africa,Sweet potatoes,495.0,26857.0,18.91,31960
South Africa,Sweet potatoes,495.0,26857.0,15.75,31960
South Africa,Wheat,495.0,26857.0,20.89,28476
South Africa,Wheat,495.0,26857.0,15.75,28476
South Africa,Wheat,495.0,26857.0,18.91,28476
South Africa,Wheat,495.0,26857.0,15.75,28476
South Africa,Maize,495.0,26857.0,20.71,49640
South Africa,Maize,495.0,26857.0,15.44,49640
South Africa,Maize,495.0,26857.0,18.67,49640
South Africa,Maize,495.0,26857.0,15.44,49640
South Africa,Potatoes,495.0,26857.0,20.71,339378
South Africa,Potatoes,495.0,26857.0,15.44,339378
South Africa,Potatoes,495.0,26857.0,18.67,339378
South Africa,Potatoes,495.0,26857.0,15.44,339378
South Africa,"Rice, paddy",495.0,26857.0,20.71,25612
South Africa,"Rice, paddy",495.0,26857.0,15.44,25612
South Africa,"Rice, paddy",495.0,26857.0,18.67,25612
South Africa,"Rice, paddy",495.0,26857.0,15.44,25612
South Africa,Sorghum,495.0,26857.0,20.71,32339
South Africa,Sorghum,495.0,26857.0,15.44,32339
South Africa,Sorghum,495.0,26857.0,18.67,32339
South Africa,Sorghum,495.0,26857.0,15.44,32339
South Africa,Soybeans,495.0,26857.0,20.71,21703
South Africa,Soybeans,495.0,26857.0,15.44,21703
South Africa,Soybeans,495.0,26857.0,18.67,21703
South Africa,Soybeans,495.0,26857.0,15.44,21703
South Africa,Sweet potatoes,495.0,26857.0,20.71,30010
South Africa,Sweet potatoes,495.0,26857.0,15.44,30010
South Africa,Sweet potatoes,495.0,26857.0,18.67,30010
South Africa,Sweet potatoes,495.0,26857.0,15.44,30010
South Africa,Wheat,495.0,26857.0,20.71,30475
South Africa,Wheat,495.0,26857.0,15.44,30475
South Africa,Wheat,495.0,26857.0,18.67,30475
South Africa,Wheat,495.0,26857.0,15.44,30475
South Africa,Maize,495.0,26857.0,21.54,46736
South Africa,Maize,495.0,26857.0,16.11,46736
South Africa,Maize,495.0,26857.0,19.31,46736
South Africa,Maize,495.0,26857.0,16.11,46736
South Africa,Potatoes,495.0,26857.0,21.54,342609
South Africa,Potatoes,495.0,26857.0,16.11,342609
South Africa,Potatoes,495.0,26857.0,19.31,342609
South Africa,Potatoes,495.0,26857.0,16.11,342609
South Africa,"Rice, paddy",495.0,26857.0,21.54,25885
South Africa,"Rice, paddy",495.0,26857.0,16.11,25885
South Africa,"Rice, paddy",495.0,26857.0,19.31,25885
South Africa,"Rice, paddy",495.0,26857.0,16.11,25885
South Africa,Sorghum,495.0,26857.0,21.54,22671
South Africa,Sorghum,495.0,26857.0,16.11,22671
South Africa,Sorghum,495.0,26857.0,19.31,22671
South Africa,Sorghum,495.0,26857.0,16.11,22671
South Africa,Soybeans,495.0,26857.0,21.54,18173
South Africa,Soybeans,495.0,26857.0,16.11,18173
South Africa,Soybeans,495.0,26857.0,19.31,18173
South Africa,Soybeans,495.0,26857.0,16.11,18173
